pair_id,side,sequence,frame_index,condition,repetition,iou,iou_float,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,initialization_frame,branch_frame_executed
R3-D05,primary,Car4,130,whole_mrm1_physical_skip,1,0.9420399515738499,0.9449692126175763,True,84.75487899780288,63.892681121826314,83.73688507080078,76.44501495361328,84,63,83,76,83.0,64.0,87.0,75.0,False,True
R3-D05,primary,Car4,131,whole_mrm1_physical_skip,1,0.8712285260574564,0.9161549496793168,True,82.61808776855483,63.775291442871236,88.4862060546875,74.95985412597656,82,63,88,74,85.0,66.0,86.0,75.0,False,True
R3-D05,primary,Car4,132,whole_mrm1_physical_skip,1,0.9342105263157895,0.9315932352207958,True,85.15597915649428,67.01073074340835,87.22429656982422,71.2187728881836,85,67,87,71,85.0,65.0,87.0,76.0,False,True
R3-D05,primary,Car4,133,whole_mrm1_physical_skip,1,0.9360723593438602,0.9674295651057742,True,85.12510681152358,63.96210479736342,87.10791015625,73.79225158691406,85,63,87,73,85.0,65.0,86.0,73.0,False,True
R3-D05,primary,Car4,134,whole_mrm1_physical_skip,1,0.9638516179952644,0.9521338891946881,True,86.33358001708999,65.32114410400405,87.38771057128906,72.01704406738281,86,65,87,72,85.0,66.0,87.0,71.0,False,True
R3-D05,primary,Car4,135,whole_mrm1_physical_skip,1,0.8575637059949919,0.8647331989923283,True,89.07807540893569,61.25382995605483,82.74454498291016,75.02255249023438,89,61,82,75,83.0,65.0,91.0,71.0,False,True
R3-D05,primary,Car4,136,whole_mrm1_physical_skip,1,0.9014944560501366,0.9061412800698923,True,85.25718688964858,66.0273590087892,93.04104614257812,66.4036865234375,85,66,93,66,87.0,66.0,85.0,67.0,False,True
R3-D05,primary,Car4,137,whole_mrm1_physical_skip,1,0.8668720609696773,0.8887179619357888,True,89.36355590820327,61.27350616455092,81.57235717773438,71.75282287597656,89,61,81,71,87.0,66.0,86.0,67.0,False,True
R3-D05,primary,Car4,113,baseline,1,0.8761904761904762,0.8661830095969721,False,75.51532363891616,54.273967742920064,90.96712493896484,77.06153106689453,75,54,90,77,76.0,59.0,88.0,69.0,False,True
R3-D05,primary,Car4,114,baseline,1,0.9220853623603552,0.9212031651148478,False,78.52851104736342,55.17103195190444,87.75511169433594,76.25141143798828,78,55,87,76,74.0,57.0,92.0,74.0,False,True
R3-D05,primary,Car4,115,baseline,1,0.9081440763778389,0.8947600204255143,False,79.11678695678725,56.37276840209975,90.41580963134766,76.59449005126953,79,56,90,76,78.0,57.0,87.0,73.0,False,True
R3-D05,primary,Car4,116,baseline,1,0.9217706821480406,0.914936233335665,False,78.01797485351577,57.45135116577163,87.231201171875,75.79618072509766,78,57,87,75,75.0,59.0,92.0,73.0,False,True
R3-D05,primary,Car4,117,baseline,1,0.9087984333473214,0.9375074238555676,False,78.07069778442397,57.764507293701314,89.86449432373047,76.12744903564453,78,57,89,76,75.0,60.0,93.0,74.0,False,True
R3-D05,primary,Car4,118,baseline,1,0.9641571450931288,0.9341929979460809,False,78.22391891479506,60.353599548339986,89.68653106689453,71.66307067871094,78,60,89,71,77.0,60.0,89.0,70.0,False,True
R3-D05,primary,Car4,119,baseline,1,0.8572638712409996,0.8875126474667622,False,77.16508483886733,56.586326599121236,88.4862060546875,74.95985412597656,77,56,88,74,76.0,61.0,91.0,73.0,False,True
R3-D05,primary,Car4,120,baseline,1,0.8773461370580532,0.8988625247092068,False,78.84244918823256,60.877456665039205,90.62036895751953,70.18557739257812,78,60,90,70,76.0,63.0,93.0,71.0,False,True
R3-D05,primary,Car4,121,baseline,1,0.8247845711940911,0.8258779367539126,False,77.9547615051271,57.90265655517592,90.42198944091797,79.21556091308594,77,57,90,79,76.0,64.0,93.0,67.0,False,True
R3-D05,primary,Car4,122,baseline,1,0.8700218818380744,0.8764387326912192,False,80.84782409667983,62.30862808227553,84.86819458007812,74.20665740966797,80,62,84,74,76.0,65.0,93.0,71.0,False,True
R3-D05,primary,Car4,123,baseline,1,0.8680065181966322,0.8737842256294341,False,75.64179992675795,58.56808471679702,96.12606811523438,76.55862426757812,75,58,96,76,77.0,64.0,95.0,68.0,False,True
R3-D05,primary,Car4,124,baseline,1,0.8930377863731033,0.9084136296980437,False,79.77570343017592,61.09825134277358,87.99177551269531,72.2401123046875,79,61,87,72,78.0,64.0,91.0,71.0,False,True
R3-D05,primary,Car4,125,baseline,1,0.930870083432658,0.940308399054165,False,79.4115486145021,62.35480117797866,92.4520492553711,72.39818572998047,79,62,92,72,80.0,63.0,88.0,72.0,False,True
R3-D05,primary,Car4,126,baseline,1,0.8768606224627875,0.904706744059371,False,79.22294235229506,58.717693328857564,90.41580963134766,76.59449005126953,79,58,90,76,78.0,62.0,95.0,74.0,False,True
R3-D05,primary,Car4,127,baseline,1,0.917312661498708,0.9343232349855419,False,81.05145263671889,61.05451202392592,90.654541015625,74.70927429199219,81,61,90,74,80.0,64.0,93.0,72.0,False,True
R3-D05,primary,Car4,128,baseline,1,0.888560885608856,0.9073943387114223,False,85.29239273071303,63.54245758056655,86.03331756591797,72.49668884277344,85,63,86,72,80.0,65.0,93.0,71.0,False,True
R3-D05,primary,Car4,129,baseline,1,0.8889887640449439,0.8782699796003979,False,81.37719345092788,63.82259750366225,89.8221206665039,75.22049713134766,81,63,89,75,83.0,68.0,86.0,69.0,False,True
R3-D05,primary,Car4,130,baseline,1,0.9379310344827586,0.9500976589150456,False,84.13566589355483,65.04095840454116,85.77261352539062,72.2770004272461,84,65,85,72,83.0,64.0,87.0,75.0,False,True
R3-D05,primary,Car4,131,baseline,1,0.8586448598130841,0.9032988973665533,False,83.8392601013185,63.5561904907228,86.8322525024414,73.55873107910156,83,63,86,73,85.0,66.0,86.0,75.0,False,True
R3-D05,primary,Car4,132,baseline,1,0.9376937841429204,0.9476704745876878,False,85.84405517578139,64.8413467407228,88.21054077148438,74.72633361816406,85,64,88,74,85.0,65.0,87.0,76.0,False,True
R3-D05,primary,Car4,133,baseline,1,0.9141131408367708,0.9118213194319811,False,85.26852798461928,61.40110778808608,85.64678192138672,79.75848388671875,85,61,85,79,85.0,65.0,86.0,73.0,False,True
R3-D05,primary,Car4,134,baseline,1,0.8912231559290383,0.9101083884109124,False,85.34679794311538,63.41297531127944,83.05472564697266,72.62866973876953,85,63,83,72,85.0,66.0,87.0,71.0,False,True
R3-D05,primary,Car4,135,baseline,1,0.9290706319702602,0.9098885147946159,False,86.7342796325685,63.75900268554702,88.40088653564453,74.03030395507812,86,63,88,74,83.0,65.0,91.0,71.0,False,True
R3-D05,primary,Car4,136,baseline,1,0.9237071172555044,0.9485843721250153,False,87.91796875000014,64.53426742553725,82.8759765625,68.04010772705078,87,64,82,68,87.0,66.0,85.0,67.0,False,True
R3-D05,primary,Car4,137,baseline,1,0.9076874606175174,0.8918736910658818,False,84.43607711792006,64.26422882080092,92.82511138916016,69.59922790527344,84,64,92,69,87.0,66.0,86.0,67.0,False,True
R3-D05,control,Car4,221,whole_mrm1_physical_skip,1,0.9571428571428572,0.9277474025447268,True,153.2779235839845,68.67768669128428,67.52311706542969,56.8989143371582,153,68,67,56,151.0,68.0,70.0,56.0,False,True
R3-D05,control,Car4,222,whole_mrm1_physical_skip,1,0.8389830508474576,0.8326347477376089,True,150.69150924682629,66.53776741027842,70.4933090209961,59.033809661865234,150,66,70,59,155.0,68.0,63.0,55.0,False,True
R3-D05,control,Car4,223,whole_mrm1_physical_skip,1,0.9096519377931375,0.9061203531032779,True,153.10285568237316,66.95876502990733,67.84648895263672,58.95258712768555,153,66,67,58,153.0,68.0,70.0,55.0,False,True
R3-D05,control,Car4,224,whole_mrm1_physical_skip,1,0.9069767441860465,0.9268786646882495,True,154.95144653320324,68.01317596435555,66.27474975585938,57.586883544921875,154,68,66,57,155.0,69.0,67.0,54.0,False,True
R3-D05,control,Car4,225,whole_mrm1_physical_skip,1,0.8888302086083971,0.907647678944551,True,154.88465881347668,68.79595565795907,67.51449584960938,55.63933563232422,154,68,67,55,155.0,69.0,68.0,51.0,False,True
R3-D05,control,Car4,226,whole_mrm1_physical_skip,1,0.8498868493839578,0.894136025680984,True,154.59603118896496,67.47454071044932,68.74607849121094,54.314361572265625,154,67,68,54,157.0,69.0,67.0,55.0,False,True
R3-D05,control,Car4,227,whole_mrm1_physical_skip,1,0.9376915219611849,0.9280374407170664,True,156.27370071411144,67.57340049743664,68.7861557006836,56.04312515258789,156,67,68,56,156.0,67.0,70.0,54.0,False,True
R3-D05,control,Car4,228,whole_mrm1_physical_skip,1,0.9220917822838848,0.9290591081178473,True,158.60863113403332,67.06499290466319,65.22693634033203,56.67642593383789,158,67,65,56,159.0,67.0,66.0,54.0,False,True
R3-D05,control,Car4,229,whole_mrm1_physical_skip,1,0.8914575697772765,0.9314740439913184,True,158.66551208496105,68.32943153381358,64.97563171386719,51.426692962646484,158,68,64,51,160.0,67.0,65.0,53.0,False,True
R3-D05,control,Car4,230,whole_mrm1_physical_skip,1,0.8655352480417755,0.8738726557930057,True,160.8642578125001,66.76824760437022,65.94535827636719,55.22517776489258,160,66,65,55,158.0,68.0,70.0,51.0,False,True
R3-D05,control,Car4,231,whole_mrm1_physical_skip,1,0.9108433734939759,0.9151415795458572,True,161.88742828369152,66.30841064453135,63.39324951171875,55.08311462402344,161,66,63,55,160.0,67.0,68.0,54.0,False,True
R3-D05,control,Car4,232,whole_mrm1_physical_skip,1,0.9014461703267274,0.9006890846901626,True,162.30922317504894,68.12759590148934,66.54007720947266,54.2131462097168,162,68,66,54,161.0,67.0,68.0,52.0,False,True
R3-D05,control,Car4,233,whole_mrm1_physical_skip,1,0.8160291438979964,0.8288279244656528,True,160.51084899902355,65.58928298950204,66.43356323242188,56.27826690673828,160,65,66,56,162.0,69.0,67.0,49.0,False,True
R3-D05,control,Car4,234,whole_mrm1_physical_skip,1,0.9242506811989101,0.9301173828251654,True,162.44128799438488,67.67619705200205,66.69779205322266,54.966285705566406,162,67,66,54,164.0,68.0,66.0,53.0,False,True
R3-D05,control,Car4,235,whole_mrm1_physical_skip,1,0.8909657320872274,0.8917908549097551,True,163.3482666015626,66.07485580444347,66.98487854003906,56.74530792236328,163,66,66,56,162.0,67.0,69.0,52.0,False,True
R3-D05,control,Car4,236,whole_mrm1_physical_skip,1,0.8874098724348308,0.8883259893855093,True,166.0882148742677,68.35031509399425,64.3946304321289,54.262672424316406,166,68,64,54,164.0,69.0,67.0,50.0,False,True
R3-D05,control,Car4,237,whole_mrm1_physical_skip,1,0.8480355819125278,0.839594255674314,True,162.21730041503918,66.43282890319834,71.64112854003906,57.0578498840332,162,66,71,57,165.0,68.0,66.0,52.0,False,True
R3-D05,control,Car4,238,whole_mrm1_physical_skip,1,0.9345926134761771,0.9280482003907026,True,166.2978096008302,68.39270401000987,65.63077545166016,53.890052795410156,166,68,65,53,165.0,69.0,67.0,51.0,False,True
R3-D05,control,Car4,239,whole_mrm1_physical_skip,1,0.8637873754152824,0.8548417042702391,True,165.7827949523927,66.96970176696787,65.21456146240234,57.811588287353516,165,66,65,57,165.0,67.0,69.0,52.0,False,True
R3-D05,control,Car4,240,whole_mrm1_physical_skip,1,0.9362955032119914,0.8989419154130577,True,167.54925537109386,67.99441146850597,66.97003173828125,55.190635681152344,167,67,66,55,166.0,67.0,68.0,53.0,False,True
R3-D05,control,Car4,241,whole_mrm1_physical_skip,1,0.9041835357624831,0.9673562264432239,True,165.5095443725587,67.89774131774914,69.61048889160156,51.68790054321289,165,67,69,51,167.0,68.0,68.0,52.0,False,True
R3-D05,control,Car4,242,whole_mrm1_physical_skip,1,0.9340659340659341,0.916205893978036,True,165.69312286376964,68.99873542785656,70.98699951171875,52.27656173706055,165,68,70,52,167.0,69.0,68.0,50.0,False,True
R3-D05,control,Car4,243,whole_mrm1_physical_skip,1,0.9043524986566363,0.9085270309293835,True,167.6372070312501,68.01271438598644,68.18716430664062,53.872779846191406,167,68,68,53,169.0,67.0,67.0,52.0,False,True
R3-D05,control,Car4,244,whole_mrm1_physical_skip,1,0.8611825192802056,0.8740751946250247,True,167.79853439331066,66.50528144836439,68.2246322631836,55.585628509521484,167,66,68,55,168.0,69.0,70.0,50.0,False,True
R3-D05,control,Car4,245,whole_mrm1_physical_skip,1,0.9030337397221435,0.866808717452915,True,169.03619384765636,70.67932319641126,68.63896179199219,49.30582809448242,169,70,68,49,171.0,67.0,65.0,52.0,False,True
R3-D05,control,Car4,221,baseline,1,0.8987654320987655,0.8901700530261439,False,154.3875732421876,67.68603897094737,65.30381774902344,58.88220977783203,154,67,65,58,151.0,68.0,70.0,56.0,False,True
R3-D05,control,Car4,222,baseline,1,0.8492647058823529,0.8457554136403966,False,152.26944732666027,65.76736068725594,68.14729309082031,60.118736267089844,152,65,68,60,155.0,68.0,63.0,55.0,False,True
R3-D05,control,Car4,223,baseline,1,0.9250556517437546,0.9473500889029205,False,152.86409759521496,68.07347869873055,69.96461486816406,57.65850830078125,152,68,69,57,153.0,68.0,70.0,55.0,False,True
R3-D05,control,Car4,224,baseline,1,0.9242053789731052,0.8980613094557535,False,156.4059524536134,69.77227401733407,63.98475646972656,55.952598571777344,156,69,63,55,155.0,69.0,67.0,54.0,False,True
R3-D05,control,Car4,225,baseline,1,0.8947368421052632,0.8864407323256089,False,155.13764953613293,66.62329673767098,68.21932983398438,57.12948989868164,155,66,68,57,155.0,69.0,68.0,51.0,False,True
R3-D05,control,Car4,226,baseline,1,0.8773405698778833,0.8813774288848378,False,159.24349021911632,69.43451690673837,61.089847564697266,53.165557861328125,159,69,61,53,157.0,69.0,67.0,55.0,False,True
R3-D05,control,Car4,227,baseline,1,0.9102794155344783,0.9484742614267254,False,155.25650787353527,66.93777847290048,68.92057800292969,54.891090393066406,155,66,68,54,156.0,67.0,70.0,54.0,False,True
R3-D05,control,Car4,228,baseline,1,0.9179793590439979,0.9218268791604491,False,158.33308029174816,69.0875835418702,66.92620086669922,53.4766731262207,158,69,66,53,159.0,67.0,66.0,54.0,False,True
R3-D05,control,Car4,229,baseline,1,0.9348710990502035,0.9196625087911081,False,158.1633758544923,66.30776214599618,67.90394592285156,55.16526794433594,158,66,67,55,160.0,67.0,65.0,53.0,False,True
R3-D05,control,Car4,230,baseline,1,0.8869565217391304,0.8956308447237784,False,159.15539932250988,66.89461326599131,68.7861557006836,56.04312515258789,159,66,68,56,158.0,68.0,70.0,51.0,False,True
R3-D05,control,Car4,231,baseline,1,0.9117647058823529,0.8960049345333263,False,162.86417770385754,67.40638160705575,62.47924041748047,54.63607406616211,162,67,62,54,160.0,67.0,68.0,54.0,False,True
R3-D05,control,Car4,232,baseline,1,0.9020408163265307,0.886958505813289,False,159.6443557739259,67.01244926452647,70.73426818847656,56.33559036254883,159,67,70,56,161.0,67.0,68.0,52.0,False,True
R3-D05,control,Car4,233,baseline,1,0.9061166429587483,0.9025027592848598,False,160.22845458984386,69.3961944580079,67.67121887207031,51.26206970214844,160,69,67,51,162.0,69.0,67.0,49.0,False,True
R3-D05,control,Car4,234,baseline,1,0.9214887258897039,0.9205070188160235,False,163.00182723999035,66.27911376953134,65.0552749633789,55.11067199707031,163,66,65,55,164.0,68.0,66.0,53.0,False,True
R3-D05,control,Car4,235,baseline,1,0.8909657320872274,0.8922653471605011,False,163.4586296081544,66.16454696655282,66.15790557861328,56.04474639892578,163,66,66,56,162.0,67.0,69.0,52.0,False,True
R3-D05,control,Car4,236,baseline,1,0.9607843137254902,0.9088316037473189,False,164.83672332763683,70.27531433105477,67.50999450683594,50.67338562011719,164,70,67,50,164.0,69.0,67.0,50.0,False,True
R3-D05,control,Car4,237,baseline,1,0.8755102040816326,0.8612605694663074,False,161.30643463134777,66.02197074890147,70.73426818847656,56.33559036254883,161,66,70,56,165.0,68.0,66.0,52.0,False,True
R3-D05,control,Car4,238,baseline,1,0.9344808439755691,0.9511402407128111,False,164.74056243896496,68.52266120910653,67.37226867675781,53.32357406616211,164,68,67,53,165.0,69.0,67.0,51.0,False,True
R3-D05,control,Car4,239,baseline,1,0.8909657320872274,0.8867147668037229,False,165.92131423950207,67.1714515686036,66.15790557861328,56.04474639892578,165,67,66,56,165.0,67.0,69.0,52.0,False,True
R3-D05,control,Car4,240,baseline,1,0.9095163806552262,0.9274429889430668,False,164.92838287353527,66.63295555114755,68.50540161132812,55.81438064575195,164,66,68,55,166.0,67.0,68.0,53.0,False,True
R3-D05,control,Car4,241,baseline,1,0.9086021505376344,0.9362872323741339,False,166.95653915405285,66.6425094604493,66.35468292236328,54.17869567871094,166,66,66,54,167.0,68.0,68.0,52.0,False,True
R3-D05,control,Car4,242,baseline,1,0.947603121516165,0.9263293125661727,False,166.523162841797,67.8020725250245,69.31437683105469,52.95295333862305,166,67,69,52,167.0,69.0,68.0,50.0,False,True
R3-D05,control,Car4,243,baseline,1,0.8407335907335908,0.8274250561667302,False,164.77063369750988,66.738042831421,74.93854522705078,56.18808364868164,164,66,74,56,169.0,67.0,67.0,52.0,False,True
R3-D05,control,Car4,244,baseline,1,0.8820286659316428,0.8782784698822284,False,169.4543914794923,67.72677993774424,64.77738952636719,52.898353576660156,169,67,64,52,168.0,69.0,70.0,50.0,False,True
R3-D05,control,Car4,245,baseline,1,0.8823529411764706,0.8584678656658616,False,168.04429626464855,68.41549301147471,71.61192321777344,52.19890594482422,168,68,71,52,171.0,67.0,65.0,52.0,False,True
R3-D08,primary,CarDark,121,whole_mrm1_physical_skip,1,0.7748427672955975,0.9086263083746284,True,103.76061916351318,122.6659746170044,29.841157913208008,23.648366928100586,103,122,29,23,104.0,123.0,31.0,24.0,False,True
R3-D08,primary,CarDark,122,whole_mrm1_physical_skip,1,0.8216867469879519,0.8234599504625558,True,104.29837417602539,121.12209033966064,32.935691833496094,24.869604110717773,104,121,32,24,104.0,123.0,31.0,24.0,False,True
R3-D08,primary,CarDark,123,whole_mrm1_physical_skip,1,0.7985948477751756,0.8115509365244463,True,102.96954536437988,121.41053104400635,33.8598747253418,24.1658992767334,102,121,33,24,104.0,123.0,31.0,24.0,False,True
R3-D08,primary,CarDark,124,whole_mrm1_physical_skip,1,0.806282722513089,0.8817218166136067,True,106.33234977722168,122.73006248474121,28.651538848876953,23.397350311279297,106,122,28,23,104.0,123.0,32.0,23.0,False,True
R3-D08,primary,CarDark,125,whole_mrm1_physical_skip,1,0.89125,0.8593007426344389,True,103.43793296813965,121.12310695648193,32.735347747802734,25.347047805786133,103,121,32,25,104.0,123.0,31.0,23.0,False,True
R3-D08,primary,CarDark,126,whole_mrm1_physical_skip,1,0.8080568720379147,0.8326052042120579,True,103.14285659790039,122.25052738189697,34.300018310546875,23.43293571472168,103,122,34,23,104.0,123.0,31.0,24.0,False,True
R3-D08,primary,CarDark,127,whole_mrm1_physical_skip,1,0.848761408083442,0.8439077939867651,True,104.59073543548584,122.17072772979736,31.679521560668945,22.75653648376465,104,122,31,22,103.0,123.0,32.0,23.0,False,True
R3-D08,primary,CarDark,128,whole_mrm1_physical_skip,1,0.875,0.8504761663874723,True,104.7719373703003,122.11835479736328,31.798837661743164,22.694931030273438,104,122,31,22,104.0,123.0,31.0,23.0,False,True
